combination_zip,duplicate_ids
"(4844, 'DIN', 36031)",[16630]
"(4844, 'DIN', 42177)",[16630]
"(4844, 'DIN', 68062)",[16630]
"(4844, 'DIN', 69061)",[16630]
"(4844, 'DIN', 69655)",[16630]
"(4844, 'DIN', 69657)",[16630]
"(4844, 'DIN', 104906)",[16630]
"(4844, 'DIN', 146674)",[16630]
"(4844, 'DIN', 180874)",[16630]
"(4844, 'DIN', 221223)",[16630]
"(4844, 'DIN', 224201)",[16630]
"(4844, 'DIN', 270753)",[16630]
"(4844, 'DIN', 335777)",[16630]
"(4844, 'DIN', 458780)",[16630]
"(4844, 'DIN', 550441)",[16630]
"(4844, 'DIN', 647852)",[16630]
"(4844, 'DIN', 1258305)",[16630]
"(4844, 'DIN', 1816300)",[16630]
"(4844, 'DIN', 1816301)",[16630]
"(4844, 'DIN', 1822996)",[16630]
"(4844, 'DIN', 2515773)",[16630]
"(4844, 'DIN', 3459673)",[16630]
"(4844, 'DIN', 3459674)",[16630]
"(4844, 'DIN', 3759243)",[16630]
"(4844, 'DIN2', 800)",[16630]
"(4844, 'DIN2', 1796)",[16630]
"(4844, 'DIN2', 3751)",[16630]
"(4844, 'DIN2', 36031)",[16630]
"(4844, 'DIN2', 42177)",[16630]
"(4844, 'DIN2', 68062)",[16630]
"(4844, 'DIN2', 69061)",[16630]
"(4844, 'DIN2', 69655)",[16630]
"(4844, 'DIN2', 69657)",[16630]
"(4844, 'DIN2', 104906)",[16630]
"(4844, 'DIN2', 146674)",[16630]
"(4844, 'DIN2', 180874)",[16630]
"(4844, 'DIN2', 221223)",[16630]
"(4844, 'DIN2', 224201)",[16630]
"(4844, 'DIN2', 270753)",[16630]
"(4844, 'DIN2', 335777)",[16630]
"(4844, 'DIN2', 458780)",[16630]
"(4844, 'DIN2', 550441)",[16630]
"(4844, 'DIN2', 647852)",[16630]
"(4844, 'DIN2', 1258305)",[16630]
"(4844, 'DIN2', 1816300)",[16630]
"(4844, 'DIN2', 1816301)",[16630]
"(4844, 'DIN2', 1822996)",[16630]
"(4844, 'DIN2', 2515773)",[16630]
"(4844, 'DIN2', 3459673)",[16630]
"(4844, 'DIN2', 3459674)",[16630]
"(4844, 'DIN2', 3759243)",[16630]
"(4844, 'DNG', 800)",[16630]
"(4844, 'DNG', 1796)",[16630]
"(4844, 'DNG', 3751)",[16630]
"(4844, 'DNG', 36031)",[16630]
"(4844, 'DNG', 42177)",[16630]
"(4844, 'DNG', 68062)",[16630]
"(4844, 'DNG', 69061)",[16630]
"(4844, 'DNG', 69655)",[16630]
"(4844, 'DNG', 69657)",[16630]
"(4844, 'DNG', 104906)",[16630]
"(4844, 'DNG', 146674)",[16630]
"(4844, 'DNG', 180874)",[16630]
"(4844, 'DNG', 221223)",[16630]
"(4844, 'DNG', 224201)",[16630]
"(4844, 'DNG', 270753)",[16630]
"(4844, 'DNG', 335777)",[16630]
"(4844, 'DNG', 458780)",[16630]
"(4844, 'DNG', 550441)",[16630]
"(4844, 'DNG', 647852)",[16630]
"(4844, 'DNG', 1258305)",[16630]
"(4844, 'DNG', 1816300)",[16630]
"(4844, 'DNG', 1816301)",[16630]
"(4844, 'DNG', 1822996)",[16630]
"(4844, 'DNG', 2515773)",[16630]
"(4844, 'DNG', 3459673)",[16630]
"(4844, 'DNG', 3459674)",[16630]
"(4844, 'DNG', 3759243)",[16630]
"(4849, 'BCONG', 137586)",[395344]
"(4849, 'BCONG', 1822996)",[395344]
"(4849, 'SMD', 137586)",[395344]
"(4849, 'SMD', 1822996)",[395344]
"(4868, 'BCONG', 68062)",[658475]
"(4868, 'BCONG', 69061)",[658475]
"(4868, 'BCONG', 146674)",[658475]
"(4868, 'DNG', 68062)",[658475]
"(4868, 'DNG', 69061)",[658475]
"(4868, 'DNG', 146674)",[658475]
"(4935, 'BCONG', 800)",[16630]
"(4935, 'BCONG', 1796)",[16630]
"(4935, 'BCONG', 3751)",[16630]
"(4935, 'BCONG', 36031)",[16630]
"(4935, 'BCONG', 42177)",[16630]
"(4935, 'BCONG', 68062)",[16630]
"(4935, 'BCONG', 69061)",[16630]
"(4935, 'BCONG', 69655)",[16630]
"(4935, 'BCONG', 69657)",[16630]
"(4935, 'BCONG', 104906)",[16630]
"(4935, 'BCONG', 146674)",[16630]
"(4935, 'BCONG', 180874)",[16630]
"(4935, 'BCONG', 221223)",[16630]
"(4935, 'BCONG', 224201)",[16630]
"(4935, 'BCONG', 270753)",[16630]
"(4935, 'BCONG', 335777)",[16630]
"(4935, 'BCONG', 458780)",[16630]
"(4935, 'BCONG', 550441)",[16630]
"(4935, 'BCONG', 647852)",[16630]
"(4935, 'BCONG', 1258305)",[16630]
"(4935, 'BCONG', 1816300)",[16630]
"(4935, 'BCONG', 1816301)",[16630]
"(4935, 'BCONG', 1822996)",[16630]
"(4935, 'BCONG', 2515773)",[16630]
"(4935, 'BCONG', 3459673)",[16630]
"(4935, 'BCONG', 3459674)",[16630]
"(4935, 'BCONG', 3759243)",[16630]
"(4935, 'DIN', 800)",[16630]
"(4935, 'DIN', 1796)",[16630]
"(4935, 'DIN', 3751)",[16630]
"(4935, 'DIN', 36031)",[16630]
"(4935, 'DIN', 42177)",[16630]
"(4935, 'DIN', 68062)",[16630]
"(4935, 'DIN', 69061)",[16630]
"(4935, 'DIN', 69655)",[16630]
"(4935, 'DIN', 69657)",[16630]
"(4935, 'DIN', 104906)",[16630]
"(4935, 'DIN', 146674)",[16630]
"(4935, 'DIN', 180874)",[16630]
"(4935, 'DIN', 221223)",[16630]
"(4935, 'DIN', 224201)",[16630]
"(4935, 'DIN', 270753)",[16630]
"(4935, 'DIN', 335777)",[16630]
"(4935, 'DIN', 458780)",[16630]
"(4935, 'DIN', 550441)",[16630]
"(4935, 'DIN', 647852)",[16630]
"(4935, 'DIN', 1258305)",[16630]
"(4935, 'DIN', 1816300)",[16630]
"(4935, 'DIN', 1816301)",[16630]
"(4935, 'DIN', 1822996)",[16630]
"(4935, 'DIN', 2515773)",[16630]
"(4935, 'DIN', 3459673)",[16630]
"(4935, 'DIN', 3459674)",[16630]
"(4935, 'DIN', 3759243)",[16630]
"(4935, 'DIN2', 800)",[16630]
"(4935, 'DIN2', 1796)",[16630]
"(4935, 'DIN2', 3751)",[16630]
"(4935, 'DIN2', 36031)",[16630]
"(4935, 'DIN2', 42177)",[16630]
"(4935, 'DIN2', 68062)",[16630]
"(4935, 'DIN2', 69061)",[16630]
"(4935, 'DIN2', 69655)",[16630]
"(4935, 'DIN2', 69657)",[16630]
"(4935, 'DIN2', 104906)",[16630]
"(4935, 'DIN2', 146674)",[16630]
"(4935, 'DIN2', 180874)",[16630]
"(4935, 'DIN2', 221223)",[16630]
"(4935, 'DIN2', 224201)",[16630]
"(4935, 'DIN2', 270753)",[16630]
"(4935, 'DIN2', 335777)",[16630]
"(4935, 'DIN2', 458780)",[16630]
"(4935, 'DIN2', 550441)",[16630]
"(4935, 'DIN2', 647852)",[16630]
"(4935, 'DIN2', 1258305)",[16630]
"(4935, 'DIN2', 1816300)",[16630]
"(4935, 'DIN2', 1816301)",[16630]
"(4935, 'DIN2', 1822996)",[16630]
"(4935, 'DIN2', 2515773)",[16630]
"(4935, 'DIN2', 3459673)",[16630]
"(4935, 'DIN2', 3459674)",[16630]
"(4935, 'DIN2', 3759243)",[16630]
"(4935, 'DNG', 800)",[16630]
"(4935, 'DNG', 1796)",[16630]
"(4935, 'DNG', 3751)",[16630]
"(4935, 'DNG', 36031)",[16630]
"(4935, 'DNG', 42177)",[16630]
"(4935, 'DNG', 68062)",[16630]
"(4935, 'DNG', 69061)",[16630]
"(4935, 'DNG', 69655)",[16630]
"(4935, 'DNG', 69657)",[16630]
"(4935, 'DNG', 104906)",[16630]
"(4935, 'DNG', 146674)",[16630]
"(4935, 'DNG', 180874)",[16630]
"(4935, 'DNG', 221223)",[16630]
"(4935, 'DNG', 224201)",[16630]
"(4935, 'DNG', 270753)",[16630]
"(4935, 'DNG', 335777)",[16630]
"(4935, 'DNG', 458780)",[16630]
"(4935, 'DNG', 550441)",[16630]
"(4935, 'DNG', 647852)",[16630]
"(4935, 'DNG', 1258305)",[16630]
"(4935, 'DNG', 1816300)",[16630]
"(4935, 'DNG', 1816301)",[16630]
"(4935, 'DNG', 1822996)",[16630]
"(4935, 'DNG', 2515773)",[16630]
"(4935, 'DNG', 3459673)",[16630]
"(4935, 'DNG', 3459674)",[16630]
"(4935, 'DNG', 3759243)",[16630]
"(5090, 'BCONG', 800)",[16630]
"(5090, 'BCONG', 1796)",[16630]
"(5090, 'BCONG', 3751)",[16630]
"(5090, 'BCONG', 36031)",[16630]
"(5090, 'BCONG', 42177)",[16630]
"(5090, 'BCONG', 68062)",[16630]
"(5090, 'BCONG', 69061)",[16630]
"(5090, 'BCONG', 69655)",[16630]
"(5090, 'BCONG', 69657)",[16630]
"(5090, 'BCONG', 104906)",[16630]
"(5090, 'BCONG', 146674)",[16630]
"(5090, 'BCONG', 180874)",[16630]
"(5090, 'BCONG', 221223)",[16630]
"(5090, 'BCONG', 224201)",[16630]
"(5090, 'BCONG', 270753)",[16630]
"(5090, 'BCONG', 335777)",[16630]
"(5090, 'BCONG', 458780)",[16630]
"(5090, 'BCONG', 550441)",[16630]
"(5090, 'BCONG', 647852)",[16630]
"(5090, 'BCONG', 1258305)",[16630]
"(5090, 'BCONG', 1816300)",[16630]
"(5090, 'BCONG', 1816301)",[16630]
"(5090, 'BCONG', 1822996)",[16630]
"(5090, 'BCONG', 2515773)",[16630]
"(5090, 'BCONG', 3459673)",[16630]
"(5090, 'BCONG', 3459674)",[16630]
"(5090, 'BCONG', 3759243)",[16630]
"(5090, 'DIN', 800)",[16630]
"(5090, 'DIN', 1796)",[16630]
"(5090, 'DIN', 3751)",[16630]
"(5090, 'DIN', 36031)",[16630]
"(5090, 'DIN', 42177)",[16630]
"(5090, 'DIN', 68062)",[16630]
"(5090, 'DIN', 69061)",[16630]
"(5090, 'DIN', 69655)",[16630]
"(5090, 'DIN', 69657)",[16630]
"(5090, 'DIN', 104906)",[16630]
"(5090, 'DIN', 146674)",[16630]
"(5090, 'DIN', 180874)",[16630]
"(5090, 'DIN', 221223)",[16630]
"(5090, 'DIN', 224201)",[16630]
"(5090, 'DIN', 270753)",[16630]
"(5090, 'DIN', 335777)",[16630]
"(5090, 'DIN', 458780)",[16630]
"(5090, 'DIN', 550441)",[16630]
"(5090, 'DIN', 647852)",[16630]
"(5090, 'DIN', 1258305)",[16630]
"(5090, 'DIN', 1816300)",[16630]
"(5090, 'DIN', 1816301)",[16630]
"(5090, 'DIN', 1822996)",[16630]
"(5090, 'DIN', 2515773)",[16630]
"(5090, 'DIN', 3459673)",[16630]
"(5090, 'DIN', 3459674)",[16630]
"(5090, 'DIN', 3759243)",[16630]
"(5090, 'DIN2', 800)",[16630]
"(5090, 'DIN2', 1796)",[16630]
"(5090, 'DIN2', 3751)",[16630]
"(5090, 'DIN2', 36031)",[16630]
"(5090, 'DIN2', 42177)",[16630]
"(5090, 'DIN2', 68062)",[16630]
"(5090, 'DIN2', 69061)",[16630]
"(5090, 'DIN2', 69655)",[16630]
"(5090, 'DIN2', 69657)",[16630]
"(5090, 'DIN2', 104906)",[16630]
"(5090, 'DIN2', 146674)",[16630]
"(5090, 'DIN2', 180874)",[16630]
"(5090, 'DIN2', 221223)",[16630]
"(5090, 'DIN2', 224201)",[16630]
"(5090, 'DIN2', 270753)",[16630]
"(5090, 'DIN2', 335777)",[16630]
"(5090, 'DIN2', 458780)",[16630]
"(5090, 'DIN2', 550441)",[16630]
"(5090, 'DIN2', 647852)",[16630]
"(5090, 'DIN2', 1258305)",[16630]
"(5090, 'DIN2', 1816300)",[16630]
"(5090, 'DIN2', 1816301)",[16630]
"(5090, 'DIN2', 1822996)",[16630]
"(5090, 'DIN2', 2515773)",[16630]
"(5090, 'DIN2', 3459673)",[16630]
"(5090, 'DIN2', 3459674)",[16630]
"(5090, 'DIN2', 3759243)",[16630]
"(5090, 'DNG', 800)",[16630]
"(5090, 'DNG', 1796)",[16630]
"(5090, 'DNG', 3751)",[16630]
"(5090, 'DNG', 36031)",[16630]
"(5090, 'DNG', 42177)",[16630]
"(5090, 'DNG', 68062)",[16630]
"(5090, 'DNG', 69061)",[16630]
"(5090, 'DNG', 69655)",[16630]
"(5090, 'DNG', 69657)",[16630]
"(5090, 'DNG', 104906)",[16630]
"(5090, 'DNG', 146674)",[16630]
"(5090, 'DNG', 180874)",[16630]
"(5090, 'DNG', 221223)",[16630]
"(5090, 'DNG', 224201)",[16630]
"(5090, 'DNG', 270753)",[16630]
"(5090, 'DNG', 335777)",[16630]
"(5090, 'DNG', 458780)",[16630]
"(5090, 'DNG', 550441)",[16630]
"(5090, 'DNG', 647852)",[16630]
"(5090, 'DNG', 1258305)",[16630]
"(5090, 'DNG', 1816300)",[16630]
"(5090, 'DNG', 1816301)",[16630]
"(5090, 'DNG', 1822996)",[16630]
"(5090, 'DNG', 2515773)",[16630]
"(5090, 'DNG', 3459673)",[16630]
"(5090, 'DNG', 3459674)",[16630]
"(5090, 'DNG', 3759243)",[16630]
"(5134, 'BCONG', 800)",[16630]
"(5134, 'BCONG', 1796)",[16630]
"(5134, 'BCONG', 3751)",[16630]
"(5134, 'BCONG', 36031)",[16630]
"(5134, 'BCONG', 42177)",[16630]
"(5134, 'BCONG', 68062)",[16630]
"(5134, 'BCONG', 69061)",[16630]
"(5134, 'BCONG', 69655)",[16630]
"(5134, 'BCONG', 69657)",[16630]
"(5134, 'BCONG', 104906)",[16630]
"(5134, 'BCONG', 146674)",[16630]
"(5134, 'BCONG', 180874)",[16630]
"(5134, 'BCONG', 221223)",[16630]
"(5134, 'BCONG', 224201)",[16630]
"(5134, 'BCONG', 270753)",[16630]
"(5134, 'BCONG', 335777)",[16630]
"(5134, 'BCONG', 458780)",[16630]
"(5134, 'BCONG', 550441)",[16630]
"(5134, 'BCONG', 647852)",[16630]
"(5134, 'BCONG', 1258305)",[16630]
"(5134, 'BCONG', 1816300)",[16630]
"(5134, 'BCONG', 1816301)",[16630]
"(5134, 'BCONG', 1822996)",[16630]
"(5134, 'BCONG', 2515773)",[16630]
"(5134, 'BCONG', 3459673)",[16630]
"(5134, 'BCONG', 3459674)",[16630]
"(5134, 'BCONG', 3759243)",[16630]
"(5134, 'DIN', 800)",[16630]
"(5134, 'DIN', 1796)",[16630]
"(5134, 'DIN', 3751)",[16630]
"(5134, 'DIN', 36031)",[16630]
"(5134, 'DIN', 42177)",[16630]
"(5134, 'DIN', 68062)",[16630]
"(5134, 'DIN', 69061)",[16630]
"(5134, 'DIN', 69655)",[16630]
"(5134, 'DIN', 69657)",[16630]
"(5134, 'DIN', 104906)",[16630]
"(5134, 'DIN', 146674)",[16630]
"(5134, 'DIN', 180874)",[16630]
"(5134, 'DIN', 221223)",[16630]
"(5134, 'DIN', 224201)",[16630]
"(5134, 'DIN', 270753)",[16630]
"(5134, 'DIN', 335777)",[16630]
"(5134, 'DIN', 458780)",[16630]
"(5134, 'DIN', 550441)",[16630]
"(5134, 'DIN', 647852)",[16630]
"(5134, 'DIN', 1258305)",[16630]
"(5134, 'DIN', 1816300)",[16630]
"(5134, 'DIN', 1816301)",[16630]
"(5134, 'DIN', 1822996)",[16630]
"(5134, 'DIN', 2515773)",[16630]
"(5134, 'DIN', 3459673)",[16630]
"(5134, 'DIN', 3459674)",[16630]
"(5134, 'DIN', 3759243)",[16630]
"(5134, 'DIN2', 800)",[16630]
"(5134, 'DIN2', 1796)",[16630]
"(5134, 'DIN2', 3751)",[16630]
"(5134, 'DIN2', 36031)",[16630]
"(5134, 'DIN2', 42177)",[16630]
"(5134, 'DIN2', 68062)",[16630]
"(5134, 'DIN2', 69061)",[16630]
"(5134, 'DIN2', 69655)",[16630]
"(5134, 'DIN2', 69657)",[16630]
"(5134, 'DIN2', 104906)",[16630]
"(5134, 'DIN2', 146674)",[16630]
"(5134, 'DIN2', 180874)",[16630]
"(5134, 'DIN2', 221223)",[16630]
"(5134, 'DIN2', 224201)",[16630]
"(5134, 'DIN2', 270753)",[16630]
"(5134, 'DIN2', 335777)",[16630]
"(5134, 'DIN2', 458780)",[16630]
"(5134, 'DIN2', 550441)",[16630]
"(5134, 'DIN2', 647852)",[16630]
"(5134, 'DIN2', 1258305)",[16630]
"(5134, 'DIN2', 1816300)",[16630]
"(5134, 'DIN2', 1816301)",[16630]
"(5134, 'DIN2', 1822996)",[16630]
"(5134, 'DIN2', 2515773)",[16630]
"(5134, 'DIN2', 3459673)",[16630]
"(5134, 'DIN2', 3459674)",[16630]
"(5134, 'DIN2', 3759243)",[16630]
"(5134, 'DNG', 800)",[16630]
"(5134, 'DNG', 1796)",[16630]
"(5134, 'DNG', 3751)",[16630]
"(5134, 'DNG', 36031)",[16630]
"(5134, 'DNG', 42177)",[16630]
"(5134, 'DNG', 68062)",[16630]
"(5134, 'DNG', 69061)",[16630]
"(5134, 'DNG', 69655)",[16630]
"(5134, 'DNG', 69657)",[16630]
"(5134, 'DNG', 104906)",[16630]
"(5134, 'DNG', 146674)",[16630]
"(5134, 'DNG', 180874)",[16630]
"(5134, 'DNG', 221223)",[16630]
"(5134, 'DNG', 224201)",[16630]
"(5134, 'DNG', 270753)",[16630]
"(5134, 'DNG', 335777)",[16630]
"(5134, 'DNG', 458780)",[16630]
"(5134, 'DNG', 550441)",[16630]
"(5134, 'DNG', 647852)",[16630]
"(5134, 'DNG', 1258305)",[16630]
"(5134, 'DNG', 1816300)",[16630]
"(5134, 'DNG', 1816301)",[16630]
"(5134, 'DNG', 1822996)",[16630]
"(5134, 'DNG', 2515773)",[16630]
"(5134, 'DNG', 3459673)",[16630]
"(5134, 'DNG', 3459674)",[16630]
"(5134, 'DNG', 3759243)",[16630]
"(5141, 'BCONG', 800)",[16630]
"(5141, 'BCONG', 1796)",[16630]
"(5141, 'BCONG', 3751)",[16630]
"(5141, 'BCONG', 36031)",[16630]
"(5141, 'BCONG', 42177)",[16630]
"(5141, 'BCONG', 68062)","[16630, 395771]"
"(5141, 'BCONG', 69061)","[16630, 395771]"
"(5141, 'BCONG', 69655)",[16630]
"(5141, 'BCONG', 69657)",[16630]
"(5141, 'BCONG', 104906)",[16630]
"(5141, 'BCONG', 146674)","[16630, 395771]"
"(5141, 'BCONG', 180874)",[16630]
"(5141, 'BCONG', 221223)",[16630]
"(5141, 'BCONG', 224201)",[16630]
"(5141, 'BCONG', 270753)",[16630]
"(5141, 'BCONG', 335777)",[16630]
"(5141, 'BCONG', 458780)",[16630]
"(5141, 'BCONG', 550441)",[16630]
"(5141, 'BCONG', 647852)",[16630]
"(5141, 'BCONG', 1258305)",[16630]
"(5141, 'BCONG', 1816300)",[16630]
"(5141, 'BCONG', 1816301)",[16630]
"(5141, 'BCONG', 1822996)",[16630]
"(5141, 'BCONG', 2515773)",[16630]
"(5141, 'BCONG', 3459673)",[16630]
"(5141, 'BCONG', 3459674)",[16630]
"(5141, 'BCONG', 3759243)",[16630]
"(5141, 'DIN', 800)",[16630]
"(5141, 'DIN', 1796)",[16630]
"(5141, 'DIN', 3751)",[16630]
"(5141, 'DIN', 36031)",[16630]
"(5141, 'DIN', 42177)",[16630]
"(5141, 'DIN', 68062)",[16630]
"(5141, 'DIN', 69061)",[16630]
"(5141, 'DIN', 69655)",[16630]
"(5141, 'DIN', 69657)",[16630]
"(5141, 'DIN', 104906)",[16630]
"(5141, 'DIN', 146674)",[16630]
"(5141, 'DIN', 180874)",[16630]
"(5141, 'DIN', 221223)",[16630]
"(5141, 'DIN', 224201)",[16630]
"(5141, 'DIN', 270753)",[16630]
"(5141, 'DIN', 335777)",[16630]
"(5141, 'DIN', 458780)",[16630]
"(5141, 'DIN', 550441)",[16630]
"(5141, 'DIN', 647852)",[16630]
"(5141, 'DIN', 1258305)",[16630]
"(5141, 'DIN', 1816300)",[16630]
"(5141, 'DIN', 1816301)",[16630]
"(5141, 'DIN', 1822996)",[16630]
"(5141, 'DIN', 2515773)",[16630]
"(5141, 'DIN', 3459673)",[16630]
"(5141, 'DIN', 3459674)",[16630]
"(5141, 'DIN', 3759243)",[16630]
"(5141, 'DIN2', 800)",[16630]
"(5141, 'DIN2', 1796)",[16630]
"(5141, 'DIN2', 3751)",[16630]
"(5141, 'DIN2', 36031)",[16630]
"(5141, 'DIN2', 42177)",[16630]
"(5141, 'DIN2', 68062)",[16630]
"(5141, 'DIN2', 69061)",[16630]
"(5141, 'DIN2', 69655)",[16630]
"(5141, 'DIN2', 69657)",[16630]
"(5141, 'DIN2', 104906)",[16630]
"(5141, 'DIN2', 146674)",[16630]
"(5141, 'DIN2', 180874)",[16630]
"(5141, 'DIN2', 221223)",[16630]
"(5141, 'DIN2', 224201)",[16630]
"(5141, 'DIN2', 270753)",[16630]
"(5141, 'DIN2', 335777)",[16630]
"(5141, 'DIN2', 458780)",[16630]
"(5141, 'DIN2', 550441)",[16630]
"(5141, 'DIN2', 647852)",[16630]
"(5141, 'DIN2', 1258305)",[16630]
"(5141, 'DIN2', 1816300)",[16630]
"(5141, 'DIN2', 1816301)",[16630]
"(5141, 'DIN2', 1822996)",[16630]
"(5141, 'DIN2', 2515773)",[16630]
"(5141, 'DIN2', 3459673)",[16630]
"(5141, 'DIN2', 3459674)",[16630]
"(5141, 'DIN2', 3759243)",[16630]
"(5141, 'DNG', 800)",[16630]
"(5141, 'DNG', 1796)",[16630]
"(5141, 'DNG', 3751)",[16630]
"(5141, 'DNG', 36031)",[16630]
"(5141, 'DNG', 42177)",[16630]
"(5141, 'DNG', 68062)",[16630]
"(5141, 'DNG', 69061)",[16630]
"(5141, 'DNG', 69655)",[16630]
"(5141, 'DNG', 69657)",[16630]
"(5141, 'DNG', 104906)",[16630]
"(5141, 'DNG', 146674)",[16630]
"(5141, 'DNG', 180874)",[16630]
"(5141, 'DNG', 221223)",[16630]
"(5141, 'DNG', 224201)",[16630]
"(5141, 'DNG', 270753)",[16630]
"(5141, 'DNG', 335777)",[16630]
"(5141, 'DNG', 458780)",[16630]
"(5141, 'DNG', 550441)",[16630]
"(5141, 'DNG', 647852)",[16630]
"(5141, 'DNG', 1258305)",[16630]
"(5141, 'DNG', 1816300)",[16630]
"(5141, 'DNG', 1816301)",[16630]
"(5141, 'DNG', 1822996)",[16630]
"(5141, 'DNG', 2515773)",[16630]
"(5141, 'DNG', 3459673)",[16630]
"(5141, 'DNG', 3459674)",[16630]
"(5141, 'DNG', 3759243)",[16630]
"(5142, 'BCONG', 800)",[16630]
"(5142, 'BCONG', 1796)",[16630]
"(5142, 'BCONG', 3751)",[16630]
"(5142, 'BCONG', 36031)",[16630]
"(5142, 'BCONG', 42177)",[16630]
"(5142, 'BCONG', 68062)","[16630, 395771]"
"(5142, 'BCONG', 69061)","[16630, 395771]"
"(5142, 'BCONG', 69655)",[16630]
"(5142, 'BCONG', 69657)",[16630]
"(5142, 'BCONG', 104906)",[16630]
"(5142, 'BCONG', 146674)","[16630, 395771]"
"(5142, 'BCONG', 180874)",[16630]
"(5142, 'BCONG', 221223)",[16630]
"(5142, 'BCONG', 224201)",[16630]
"(5142, 'BCONG', 270753)",[16630]
"(5142, 'BCONG', 335777)",[16630]
"(5142, 'BCONG', 458780)",[16630]
"(5142, 'BCONG', 550441)",[16630]
"(5142, 'BCONG', 647852)",[16630]
"(5142, 'BCONG', 1258305)",[16630]
"(5142, 'BCONG', 1816300)",[16630]
"(5142, 'BCONG', 1816301)",[16630]
"(5142, 'BCONG', 1822996)",[16630]
"(5142, 'BCONG', 2515773)",[16630]
"(5142, 'BCONG', 3459673)",[16630]
"(5142, 'BCONG', 3459674)",[16630]
"(5142, 'BCONG', 3759243)",[16630]
"(5142, 'DIN', 800)",[16630]
"(5142, 'DIN', 1796)",[16630]
"(5142, 'DIN', 3751)",[16630]
"(5142, 'DIN', 36031)",[16630]
"(5142, 'DIN', 42177)",[16630]
"(5142, 'DIN', 68062)",[16630]
"(5142, 'DIN', 69061)",[16630]
"(5142, 'DIN', 69655)",[16630]
"(5142, 'DIN', 69657)",[16630]
"(5142, 'DIN', 104906)",[16630]
"(5142, 'DIN', 146674)",[16630]
"(5142, 'DIN', 180874)",[16630]
"(5142, 'DIN', 221223)",[16630]
"(5142, 'DIN', 224201)",[16630]
"(5142, 'DIN', 270753)",[16630]
"(5142, 'DIN', 335777)",[16630]
"(5142, 'DIN', 458780)",[16630]
"(5142, 'DIN', 550441)",[16630]
"(5142, 'DIN', 647852)",[16630]
"(5142, 'DIN', 1258305)",[16630]
"(5142, 'DIN', 1816300)",[16630]
"(5142, 'DIN', 1816301)",[16630]
"(5142, 'DIN', 1822996)",[16630]
"(5142, 'DIN', 2515773)",[16630]
"(5142, 'DIN', 3459673)",[16630]
"(5142, 'DIN', 3459674)",[16630]
"(5142, 'DIN', 3759243)",[16630]
"(5142, 'DIN2', 800)",[16630]
"(5142, 'DIN2', 1796)",[16630]
"(5142, 'DIN2', 3751)",[16630]
"(5142, 'DIN2', 36031)",[16630]
"(5142, 'DIN2', 42177)",[16630]
"(5142, 'DIN2', 68062)",[16630]
"(5142, 'DIN2', 69061)",[16630]
"(5142, 'DIN2', 69655)",[16630]
"(5142, 'DIN2', 69657)",[16630]
"(5142, 'DIN2', 104906)",[16630]
"(5142, 'DIN2', 146674)",[16630]
"(5142, 'DIN2', 180874)",[16630]
"(5142, 'DIN2', 221223)",[16630]
"(5142, 'DIN2', 224201)",[16630]
"(5142, 'DIN2', 270753)",[16630]
"(5142, 'DIN2', 335777)",[16630]
"(5142, 'DIN2', 458780)",[16630]
"(5142, 'DIN2', 550441)",[16630]
"(5142, 'DIN2', 647852)",[16630]
"(5142, 'DIN2', 1258305)",[16630]
"(5142, 'DIN2', 1816300)",[16630]
"(5142, 'DIN2', 1816301)",[16630]
"(5142, 'DIN2', 1822996)",[16630]
"(5142, 'DIN2', 2515773)",[16630]
"(5142, 'DIN2', 3459673)",[16630]
"(5142, 'DIN2', 3459674)",[16630]
"(5142, 'DIN2', 3759243)",[16630]
"(5142, 'DNG', 800)",[16630]
"(5142, 'DNG', 1796)",[16630]
"(5142, 'DNG', 3751)",[16630]
"(5142, 'DNG', 36031)",[16630]
"(5142, 'DNG', 42177)",[16630]
"(5142, 'DNG', 68062)",[16630]
"(5142, 'DNG', 69061)",[16630]
"(5142, 'DNG', 69655)",[16630]
"(5142, 'DNG', 69657)",[16630]
"(5142, 'DNG', 104906)",[16630]
"(5142, 'DNG', 146674)",[16630]
"(5142, 'DNG', 180874)",[16630]
"(5142, 'DNG', 221223)",[16630]
"(5142, 'DNG', 224201)",[16630]
"(5142, 'DNG', 270753)",[16630]
"(5142, 'DNG', 335777)",[16630]
"(5142, 'DNG', 458780)",[16630]
"(5142, 'DNG', 550441)",[16630]
"(5142, 'DNG', 647852)",[16630]
"(5142, 'DNG', 1258305)",[16630]
"(5142, 'DNG', 1816300)",[16630]
"(5142, 'DNG', 1816301)",[16630]
"(5142, 'DNG', 1822996)",[16630]
"(5142, 'DNG', 2515773)",[16630]
"(5142, 'DNG', 3459673)",[16630]
"(5142, 'DNG', 3459674)",[16630]
"(5142, 'DNG', 3759243)",[16630]
"(5226, 'BCONG', 800)",[16630]
"(5226, 'BCONG', 1796)",[16630]
"(5226, 'BCONG', 3751)",[16630]
"(5226, 'BCONG', 36031)",[16630]
"(5226, 'BCONG', 42177)",[16630]
"(5226, 'BCONG', 68062)","[16630, 658475]"
"(5226, 'BCONG', 69061)","[16630, 658475]"
"(5226, 'BCONG', 69655)",[16630]
"(5226, 'BCONG', 69657)",[16630]
"(5226, 'BCONG', 104906)",[16630]
"(5226, 'BCONG', 146674)","[16630, 658475]"
"(5226, 'BCONG', 180874)",[16630]
"(5226, 'BCONG', 221223)",[16630]
